file_name,ruleId,line,alert_count_java__command_line_injection,alert_count_java__error_message_exposure,alert_count_java__http_response_splitting,alert_count_java__insecure_cookie,alert_count_java__insecure_randomness,alert_count_java__ldap_injection,alert_count_java__path_injection,alert_count_java__sql_injection,alert_count_java__stack_trace_exposure,alert_count_java__tainted_format_string,alert_count_java__weak_cryptographic_algorithm,alert_count_java__xml__xpath_injection,alert_count_java__xss,same_type_count,weighted_alert_count,file_length,density,weighted_density,snippet_length,has_dangerous_api,has_user_input,label
BenchmarkTest00532,java/xss,114,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,136,0.0073529411764705,0.022058823529411766,455,0,0,1
BenchmarkTest00533,java/xss,104,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,126,0.0079365079365079,0.023809523809523808,455,0,0,1
BenchmarkTest00534,java/xss,113,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,135,0.0074074074074074,0.022222222222222223,455,0,0,1
BenchmarkTest00535,java/xss,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,122,0.0081967213114754,0.02459016393442623,455,0,0,0
BenchmarkTest00536,java/xss,99,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,116,0.0086206896551724,0.02586206896551724,455,0,0,1
BenchmarkTest00538,java/xss,114,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,131,0.0076335877862595,0.022900763358778626,455,0,0,0
BenchmarkTest00539,java/xss,95,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,112,0.0089285714285714,0.026785714285714284,455,0,0,0
BenchmarkTest00540,java/xss,103,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,120,0.0083333333333333,0.025,455,0,0,0
BenchmarkTest00541,java/xss,71,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.0,73,0.0273972602739726,0.0547945205479452,175,0,0,1
BenchmarkTest00542,java/xss,83,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.0,85,0.0235294117647058,0.047058823529411764,175,0,0,1
BenchmarkTest00543,java/xss,74,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.0,76,0.0263157894736842,0.05263157894736842,154,0,0,1
BenchmarkTest00544,java/xss,73,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,75,0.0133333333333333,0.04,193,0,0,0
BenchmarkTest00546,java/xss,73,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,75,0.0133333333333333,0.04,179,0,0,0
BenchmarkTest00547,java/xss,65,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.0,67,0.0298507462686567,0.05970149253731343,219,0,0,1
BenchmarkTest00549,java/xss,68,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,70,0.0142857142857142,0.04285714285714286,193,0,0,1
BenchmarkTest00550,java/xss,73,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,75,0.0133333333333333,0.04,195,0,0,0
BenchmarkTest00551,java/xss,63,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,65,0.0153846153846153,0.046153846153846156,134,0,0,1
BenchmarkTest00552,java/xss,68,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,70,0.0142857142857142,0.04285714285714286,258,0,0,1
BenchmarkTest00553,java/xss,82,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,84,0.0119047619047619,0.03571428571428571,138,0,0,0
BenchmarkTest00554,java/xss,68,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,70,0.0142857142857142,0.04285714285714286,201,0,0,1
BenchmarkTest00555,java/xss,68,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,70,0.0142857142857142,0.04285714285714286,191,0,0,1
BenchmarkTest00556,java/xss,82,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,84,0.0119047619047619,0.03571428571428571,136,0,0,0
BenchmarkTest00557,java/xss,67,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,70,0.0142857142857142,0.04285714285714286,213,0,0,1
BenchmarkTest00560,java/xss,106,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0,116,0.0172413793103448,0.034482758620689655,514,0,0,1
BenchmarkTest00561,java/xss,111,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0,121,0.0165289256198347,0.03305785123966942,514,0,0,1
BenchmarkTest00562,java/xss,120,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0,130,0.0153846153846153,0.03076923076923077,514,0,0,1
BenchmarkTest00563,java/xss,100,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0,110,0.0181818181818181,0.03636363636363636,514,0,0,1
BenchmarkTest00564,java/xss,102,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0,112,0.0178571428571428,0.03571428571428571,514,0,0,1
BenchmarkTest00565,java/xss,87,0,0,1,1,0,0,0,0,0,0,0,0,1,1,5.0,91,0.0329670329670329,0.054945054945054944,325,0,0,1
BenchmarkTest00566,java/xss,89,0,0,1,1,0,0,0,0,0,0,0,0,1,1,5.0,93,0.032258064516129,0.053763440860215055,325,0,0,1
BenchmarkTest00577,java/xss,114,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,130,0.0076923076923076,0.023076923076923078,554,0,0,0
BenchmarkTest00578,java/xss,110,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,130,0.0076923076923076,0.023076923076923078,554,0,0,0
BenchmarkTest00579,java/xss,113,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,133,0.0075187969924812,0.022556390977443608,554,0,0,0
BenchmarkTest00580,java/xss,112,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,126,0.0079365079365079,0.023809523809523808,554,0,0,0
BenchmarkTest00581,java/xss,105,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,119,0.0084033613445378,0.025210084033613446,554,0,0,0
BenchmarkTest00582,java/xss,110,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,129,0.0077519379844961,0.023255813953488372,554,0,0,0
BenchmarkTest00583,java/xss,109,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,125,0.008,0.024,554,0,0,0
BenchmarkTest00584,java/xss,111,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,125,0.008,0.024,554,0,0,0
BenchmarkTest00585,java/xss,103,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,117,0.0085470085470085,0.02564102564102564,554,0,0,0
BenchmarkTest00586,java/xss,73,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,77,0.0129870129870129,0.03896103896103896,314,0,0,0
BenchmarkTest00587,java/xss,72,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,76,0.0131578947368421,0.039473684210526314,320,0,0,1
BenchmarkTest00588,java/xss,70,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,74,0.0135135135135135,0.04054054054054054,320,0,0,1
BenchmarkTest00596,java/xss,88,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.0,96,0.0208333333333333,0.041666666666666664,574,0,0,1
BenchmarkTest00597,java/xss,80,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.0,88,0.0227272727272727,0.045454545454545456,574,0,0,1
BenchmarkTest00598,java/xss,81,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.0,89,0.0224719101123595,0.0449438202247191,657,0,0,1
BenchmarkTest00600,java/xss,87,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.0,97,0.0206185567010309,0.041237113402061855,601,0,0,1
BenchmarkTest00607,java/xss,88,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.0,94,0.0212765957446808,0.0425531914893617,427,0,0,1
BenchmarkTest00608,java/xss,111,0,0,0,0,0,0,0,0,6,0,2,0,1,1,11.0,160,0.05625,0.06875,456,0,0,1
BenchmarkTest00609,java/xss,103,0,0,0,0,0,0,0,0,6,0,2,0,1,1,11.0,152,0.0592105263157894,0.07236842105263158,456,0,0,1
BenchmarkTest00613,java/xss,91,0,0,0,0,0,0,0,0,2,0,0,0,1,1,5.0,116,0.0258620689655172,0.04310344827586207,456,0,0,0
BenchmarkTest00614,java/xss,109,0,0,0,0,0,0,0,0,1,0,2,0,1,1,6.0,130,0.0307692307692307,0.046153846153846156,456,0,0,1
BenchmarkTest00615,java/xss,105,0,0,0,0,0,0,0,0,1,0,2,0,1,1,6.0,126,0.0317460317460317,0.047619047619047616,456,0,0,1
BenchmarkTest00616,java/xss,91,0,0,0,0,0,0,0,0,1,0,2,0,1,1,6.0,111,0.036036036036036,0.05405405405405406,456,0,0,1
BenchmarkTest00617,java/xss,92,0,0,0,0,0,0,0,0,1,0,2,0,1,1,6.0,112,0.0357142857142857,0.05357142857142857,456,0,0,1
BenchmarkTest00618,java/xss,106,0,0,0,0,0,0,0,0,1,0,1,0,1,1,5.0,126,0.0238095238095238,0.03968253968253968,456,0,0,0
BenchmarkTest00619,java/xss,65,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,78,0.0256410256410256,0.05128205128205128,497,0,0,1
BenchmarkTest00620,java/xss,65,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,78,0.0256410256410256,0.05128205128205128,497,0,0,0
BenchmarkTest00622,java/xss,73,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,86,0.0232558139534883,0.046511627906976744,488,0,0,0
BenchmarkTest00623,java/xss,60,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,73,0.0273972602739726,0.0547945205479452,437,0,0,1
BenchmarkTest00624,java/xss,61,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,78,0.0256410256410256,0.05128205128205128,524,1,0,1
BenchmarkTest00626,java/xss,69,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,86,0.0232558139534883,0.046511627906976744,517,1,0,0
BenchmarkTest00627,java/xss,66,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,83,0.0240963855421686,0.04819277108433735,506,1,0,1
BenchmarkTest00629,java/xss,65,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,92,0.0326086956521739,0.05434782608695652,496,0,0,1
BenchmarkTest00630,java/xss,114,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.0,127,0.0157480314960629,0.031496062992125984,417,0,0,1
BenchmarkTest00631,java/xss,91,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,113,0.0088495575221238,0.02654867256637168,455,0,0,1
BenchmarkTest00632,java/xss,91,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,113,0.0088495575221238,0.02654867256637168,455,0,0,0
BenchmarkTest00633,java/xss,109,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,131,0.0076335877862595,0.022900763358778626,455,0,0,0
BenchmarkTest00634,java/xss,92,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,114,0.0087719298245614,0.02631578947368421,455,0,0,1
BenchmarkTest00635,java/xss,82,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,104,0.0096153846153846,0.028846153846153848,455,0,0,1
BenchmarkTest00638,java/xss,86,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,103,0.0097087378640776,0.02912621359223301,455,0,0,1
BenchmarkTest00639,java/xss,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,110,0.009090909090909,0.02727272727272727,455,0,0,0
BenchmarkTest00640,java/xss,91,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,108,0.0092592592592592,0.027777777777777776,455,0,0,0
BenchmarkTest00641,java/xss,91,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,108,0.0092592592592592,0.027777777777777776,455,0,0,0
BenchmarkTest00642,java/xss,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,63,0.0158730158730158,0.047619047619047616,187,0,0,1
BenchmarkTest00643,java/xss,52,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,54,0.0185185185185185,0.05555555555555555,243,0,0,1
BenchmarkTest00644,java/xss,52,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,54,0.0185185185185185,0.05555555555555555,182,0,0,1
BenchmarkTest00645,java/xss,54,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.0,56,0.0357142857142857,0.07142857142857142,212,0,0,1
BenchmarkTest00646,java/xss,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,63,0.0158730158730158,0.047619047619047616,195,0,0,0
BenchmarkTest00647,java/xss,51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,53,0.0188679245283018,0.05660377358490566,181,0,0,0
BenchmarkTest00648,java/xss,51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,53,0.0188679245283018,0.05660377358490566,181,0,0,0
BenchmarkTest00649,java/xss,51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,53,0.0188679245283018,0.05660377358490566,193,0,0,0
BenchmarkTest00651,java/xss,59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,62,0.0161290322580645,0.04838709677419355,213,0,0,1
BenchmarkTest00652,java/xss,92,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0,102,0.0196078431372549,0.0392156862745098,514,0,0,1
BenchmarkTest00653,java/xss,93,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0,103,0.0194174757281553,0.038834951456310676,514,0,0,1
BenchmarkTest00654,java/xss,99,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0,109,0.018348623853211,0.03669724770642202,514,0,0,1
BenchmarkTest00655,java/xss,82,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4.0,86,0.0232558139534883,0.046511627906976744,324,0,0,0
BenchmarkTest00656,java/xss,56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,58,0.0172413793103448,0.05172413793103448,199,0,0,1
BenchmarkTest00660,java/xss,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,112,0.0089285714285714,0.026785714285714284,554,0,0,0
BenchmarkTest00661,java/xss,97,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,113,0.0088495575221238,0.02654867256637168,554,0,0,0
BenchmarkTest00662,java/xss,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,114,0.0087719298245614,0.02631578947368421,554,0,0,0
BenchmarkTest00663,java/xss,98,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,112,0.0089285714285714,0.026785714285714284,554,0,0,0
BenchmarkTest00664,java/xss,112,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,126,0.0079365079365079,0.023809523809523808,554,0,0,0
BenchmarkTest00665,java/xss,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,110,0.009090909090909,0.02727272727272727,554,0,0,0
BenchmarkTest00666,java/xss,95,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,109,0.0091743119266055,0.027522935779816515,554,0,0,0
BenchmarkTest00667,java/xss,95,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,109,0.0091743119266055,0.027522935779816515,554,0,0,0
BenchmarkTest00668,java/xss,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,59,0.0169491525423728,0.05084745762711865,314,0,0,1
BenchmarkTest00670,java/xss,59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,63,0.0158730158730158,0.047619047619047616,314,0,0,1
BenchmarkTest00671,java/xss,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,64,0.015625,0.046875,314,0,0,1
BenchmarkTest00677,java/xss,85,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.0,93,0.021505376344086,0.043010752688172046,574,0,0,1
BenchmarkTest00678,java/xss,66,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.0,74,0.027027027027027,0.05405405405405406,650,0,0,1
BenchmarkTest00679,java/xss,64,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.0,72,0.0277777777777777,0.05555555555555555,657,0,0,1
BenchmarkTest00684,java/xss,101,0,0,0,0,0,0,0,0,6,0,2,0,1,1,11.0,150,0.06,0.07333333333333333,456,0,0,1
BenchmarkTest00685,java/xss,105,0,0,0,0,0,0,0,0,6,0,2,0,1,1,11.0,154,0.0584415584415584,0.07142857142857142,456,0,0,1
BenchmarkTest00686,java/xss,110,0,0,0,0,0,0,0,0,6,0,0,0,1,1,9.0,158,0.0443037974683544,0.056962025316455694,456,0,0,0
BenchmarkTest00687,java/xss,108,0,0,0,0,0,0,0,0,6,0,0,0,1,1,9.0,156,0.0448717948717948,0.057692307692307696,456,0,0,0
BenchmarkTest00688,java/xss,106,0,0,0,0,0,0,0,0,7,0,2,0,1,1,12.0,161,0.062111801242236,0.07453416149068323,456,0,0,1
BenchmarkTest00690,java/xss,104,0,0,0,0,0,0,0,0,2,0,0,0,1,1,5.0,129,0.0232558139534883,0.03875968992248062,456,0,0,0
BenchmarkTest00691,java/xss,109,0,0,0,0,0,0,0,0,1,0,2,0,1,1,6.0,130,0.0307692307692307,0.046153846153846156,456,0,0,1
BenchmarkTest00692,java/xss,99,0,0,0,0,0,0,0,0,1,0,2,0,1,1,6.0,120,0.0333333333333333,0.05,456,0,0,1
BenchmarkTest00693,java/xss,102,0,0,0,0,0,0,0,0,1,0,2,0,1,1,6.0,123,0.032520325203252,0.04878048780487805,456,0,0,1
BenchmarkTest00694,java/xss,91,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.0,104,0.0192307692307692,0.038461538461538464,417,0,0,1
BenchmarkTest00695,java/xss,96,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4.0,109,0.018348623853211,0.03669724770642202,417,0,0,1
BenchmarkTest00696,java/xss,73,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,86,0.0232558139534883,0.046511627906976744,488,0,0,1
BenchmarkTest00697,java/xss,60,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,73,0.0273972602739726,0.0547945205479452,424,0,0,1
BenchmarkTest00698,java/xss,55,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,68,0.0294117647058823,0.058823529411764705,437,0,0,1
BenchmarkTest00699,java/xss,72,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,85,0.0235294117647058,0.047058823529411764,437,0,0,0
BenchmarkTest00700,java/xss,66,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,83,0.0240963855421686,0.04819277108433735,517,1,0,1
BenchmarkTest00702,java/xss,97,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0,106,0.0188679245283018,0.03773584905660377,514,0,0,1
BenchmarkTest00703,java/xss,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,122,0.0081967213114754,0.02459016393442623,455,0,0,1
BenchmarkTest00704,java/xss,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,115,0.008695652173913,0.02608695652173913,455,0,0,1
BenchmarkTest00705,java/xss,88,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,110,0.009090909090909,0.02727272727272727,455,0,0,1
BenchmarkTest00706,java/xss,83,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,105,0.0095238095238095,0.02857142857142857,455,0,0,0
BenchmarkTest00708,java/xss,84,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,101,0.0099009900990099,0.0297029702970297,455,0,0,1
BenchmarkTest00709,java/xss,82,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,99,0.0101010101010101,0.030303030303030304,455,0,0,0
BenchmarkTest00710,java/xss,86,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,103,0.0097087378640776,0.02912621359223301,455,0,0,1
BenchmarkTest00711,java/xss,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,67,0.0149253731343283,0.04477611940298507,338,0,0,1
BenchmarkTest00713,java/xss,52,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.0,54,0.037037037037037,0.07407407407407407,247,0,0,0
BenchmarkTest00714,java/xss,52,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,54,0.0185185185185185,0.05555555555555555,248,0,0,0
BenchmarkTest00715,java/xss,52,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,54,0.0185185185185185,0.05555555555555555,182,0,0,1
BenchmarkTest00716,java/xss,52,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,54,0.0185185185185185,0.05555555555555555,269,0,0,0
BenchmarkTest00718,java/xss,52,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,54,0.0185185185185185,0.05555555555555555,276,0,0,0
BenchmarkTest00719,java/xss,54,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.0,56,0.0357142857142857,0.07142857142857142,212,0,0,1
BenchmarkTest00720,java/xss,71,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.0,73,0.0273972602739726,0.0547945205479452,175,0,0,1
BenchmarkTest00721,java/xss,62,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,64,0.015625,0.046875,183,0,0,1
BenchmarkTest00722,java/xss,58,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4.0,60,0.0333333333333333,0.06666666666666667,222,0,0,0
BenchmarkTest00724,java/xss,70,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,72,0.0138888888888888,0.041666666666666664,138,0,0,1
BenchmarkTest00725,java/xss,71,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,73,0.0136986301369863,0.0410958904109589,239,0,0,1
BenchmarkTest00727,java/xss,54,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,56,0.0178571428571428,0.05357142857142857,173,0,0,1
BenchmarkTest00728,java/xss,56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,58,0.0172413793103448,0.05172413793103448,201,0,0,1
BenchmarkTest00729,java/xss,53,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,55,0.0181818181818181,0.05454545454545454,236,0,0,1
BenchmarkTest00730,java/xss,57,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,59,0.0169491525423728,0.05084745762711865,265,0,0,0
BenchmarkTest00733,java/xss,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0,100,0.02,0.04,514,0,0,1
BenchmarkTest00734,java/xss,107,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0,118,0.0169491525423728,0.03389830508474576,514,0,0,1
BenchmarkTest00735,java/xss,99,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0,109,0.018348623853211,0.03669724770642202,514,0,0,1
BenchmarkTest00736,java/xss,80,0,0,1,1,0,0,0,0,0,0,0,0,1,1,5.0,84,0.0357142857142857,0.05952380952380952,325,0,0,1
BenchmarkTest00737,java/xss,71,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,73,0.0136986301369863,0.0410958904109589,259,0,0,1
BenchmarkTest00744,java/xss,107,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,123,0.008130081300813,0.024390243902439025,554,0,0,0
BenchmarkTest00745,java/xss,97,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,113,0.0088495575221238,0.02654867256637168,554,0,0,0
BenchmarkTest00746,java/xss,116,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,132,0.0075757575757575,0.022727272727272728,554,0,0,0
BenchmarkTest00747,java/xss,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,116,0.0086206896551724,0.02586206896551724,554,0,0,0
BenchmarkTest00748,java/xss,117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,137,0.0072992700729927,0.021897810218978103,554,0,0,0
BenchmarkTest00749,java/xss,94,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,113,0.0088495575221238,0.02654867256637168,554,0,0,0
BenchmarkTest00750,java/xss,97,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,111,0.009009009009009,0.02702702702702703,554,0,0,0
BenchmarkTest00751,java/xss,98,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,112,0.0089285714285714,0.026785714285714284,554,0,0,0
BenchmarkTest00752,java/xss,109,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,123,0.008130081300813,0.024390243902439025,554,0,0,0
BenchmarkTest00753,java/xss,92,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,106,0.0094339622641509,0.02830188679245283,554,0,0,0
BenchmarkTest00754,java/xss,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,64,0.015625,0.046875,318,0,0,1
BenchmarkTest00756,java/xss,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,59,0.0169491525423728,0.05084745762711865,318,0,0,1
BenchmarkTest00757,java/xss,74,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,78,0.0128205128205128,0.038461538461538464,320,0,0,1
BenchmarkTest00758,java/xss,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,69,0.0144927536231884,0.043478260869565216,322,0,0,0
BenchmarkTest00759,java/xss,58,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,62,0.0161290322580645,0.04838709677419355,322,0,0,1
BenchmarkTest00764,java/xss,61,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.0,69,0.0289855072463768,0.057971014492753624,650,0,0,1
BenchmarkTest00765,java/xss,63,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.0,71,0.028169014084507,0.056338028169014086,650,0,0,1
BenchmarkTest00767,java/xss,80,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.0,88,0.0227272727272727,0.045454545454545456,650,0,0,1
BenchmarkTest00768,java/xss,64,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.0,72,0.0277777777777777,0.05555555555555555,657,0,0,1
BenchmarkTest00769,java/xss,61,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.0,71,0.028169014084507,0.056338028169014086,601,0,0,1
BenchmarkTest00775,java/xss,135,0,0,0,0,0,0,0,0,6,0,0,0,1,1,9.0,183,0.0382513661202185,0.04918032786885246,456,0,0,0
BenchmarkTest00776,java/xss,132,0,0,0,0,0,0,0,0,6,0,0,0,1,1,9.0,180,0.0388888888888888,0.05,456,0,0,0
BenchmarkTest00777,java/xss,131,0,0,0,0,0,0,0,0,6,0,0,0,1,1,9.0,179,0.0391061452513966,0.05027932960893855,456,0,0,0
BenchmarkTest00779,java/xss,121,0,0,0,0,0,0,0,0,7,0,2,0,1,1,12.0,176,0.0568181818181818,0.06818181818181818,456,0,0,1
BenchmarkTest00780,java/xss,126,0,0,0,0,0,0,0,0,2,0,0,0,1,1,5.0,151,0.0198675496688741,0.033112582781456956,456,0,0,0
BenchmarkTest00781,java/xss,121,0,0,0,0,0,0,0,0,1,0,2,0,1,1,6.0,142,0.028169014084507,0.04225352112676056,456,0,0,1
BenchmarkTest00782,java/xss,133,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.0,153,0.0130718954248366,0.026143790849673203,456,0,0,0
BenchmarkTest00783,java/xss,87,0,1,0,0,0,0,1,0,0,0,0,0,1,1,5.0,116,0.0258620689655172,0.04310344827586207,487,0,0,1
BenchmarkTest00784,java/xss,101,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,120,0.0166666666666666,0.03333333333333333,505,0,0,0
BenchmarkTest00785,java/xss,86,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,103,0.0194174757281553,0.038834951456310676,506,1,0,1
BenchmarkTest00786,java/xss,87,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4.0,104,0.0192307692307692,0.038461538461538464,506,1,0,0
